fixture_id,season,match_date,home_team_name,away_team_name,home_goals,away_goals,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_offsides,away_offsides,source,manual_verification_status,official_reference_url,review_notes
1435770257,2025,2026-05-21,Kifisia,Larisa,3,2,6,2,1,1,0,0,21,16,10,4,8,12,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1226289943,2025,2026-05-21,Panetolikos,Asteras Tripolis,1,2,5,7,1,5,0,1,19,11,7,6,14,15,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1710982860,2025,2026-05-21,Atromitos,Panserraikos,6,0,3,4,0,0,0,0,15,5,9,0,15,10,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1394033747,2025,2026-05-17,Panathinaikos,PAOK,2,2,10,6,2,2,0,0,17,17,7,5,12,8,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1263651456,2025,2026-05-17,AEK Athens FC,Olympiakos Piraeus,1,1,4,3,3,3,0,0,11,13,4,5,16,15,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1722486861,2025,2026-05-17,Aris Thessalonikis,Levadeiakos,3,0,11,0,2,6,0,1,21,5,10,1,23,15,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1328609271,2025,2026-05-17,OFI,Volos NFC,3,1,4,3,3,2,0,0,20,15,4,3,13,12,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1801918732,2025,2026-05-17,Panserraikos,Panetolikos,1,1,4,2,3,2,0,0,14,12,4,3,10,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1509279170,2025,2026-05-16,Larisa,Atromitos,2,1,3,6,1,4,0,0,11,14,5,6,12,20,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1499700316,2025,2026-05-16,Asteras Tripolis,Kifisia,0,0,11,2,1,5,0,0,25,8,4,2,6,19,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1771255028,2025,2026-05-13,PAOK,AEK Athens FC,1,1,8,5,3,1,0,0,15,13,4,4,11,11,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1511343519,2025,2026-05-13,Olympiakos Piraeus,Panathinaikos,1,0,5,0,2,1,0,0,15,5,5,0,19,12,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1425190094,2025,2026-05-13,Volos NFC,Aris Thessalonikis,1,2,4,2,1,1,0,0,7,14,2,6,10,11,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1245082032,2025,2026-05-13,Levadeiakos,OFI,3,2,5,1,4,8,0,1,18,10,7,3,18,19,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1829186097,2025,2026-05-12,Asteras Tripolis,Panserraikos,1,0,11,2,4,3,1,2,7,4,1,2,18,11,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1527905895,2025,2026-05-12,Panetolikos,Larisa,1,1,11,1,2,1,0,0,17,7,6,3,13,11,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1239024892,2025,2026-05-12,Kifisia,Atromitos,0,3,5,9,0,1,0,0,10,10,4,5,13,11,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1721323440,2025,2026-05-10,AEK Athens FC,Panathinaikos,2,1,8,1,4,3,0,0,17,10,6,3,11,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1682047084,2025,2026-05-10,Olympiakos Piraeus,PAOK,1,1,5,1,1,6,0,0,25,8,7,2,7,10,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1544955641,2025,2026-05-10,Aris Thessalonikis,OFI,3,1,5,5,1,1,0,0,15,15,5,5,13,9,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1206349402,2025,2026-05-10,Volos NFC,Levadeiakos,0,3,4,1,2,1,0,1,9,14,2,5,21,12,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1940461860,2025,2026-05-09,Atromitos,Panetolikos,1,2,4,3,1,3,0,0,10,10,3,4,15,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1867776107,2025,2026-05-09,Larisa,Asteras Tripolis,1,1,6,4,3,5,0,0,17,9,4,3,12,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1924007318,2025,2026-05-09,Panserraikos,Kifisia,1,2,6,1,2,3,0,0,11,11,3,4,11,22,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1798510520,2025,2026-05-03,Panathinaikos,AEK Athens FC,0,0,2,7,1,6,1,0,9,14,5,4,13,19,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1403775923,2025,2026-05-03,PAOK,Olympiakos Piraeus,3,1,3,9,1,1,0,0,7,17,6,5,12,7,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1767444472,2025,2026-05-03,OFI,Aris Thessalonikis,0,2,3,7,2,4,0,0,11,11,1,3,8,21,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1676290478,2025,2026-05-03,Levadeiakos,Volos NFC,5,2,3,4,2,2,0,1,12,12,9,7,15,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1496318518,2025,2026-05-02,Asteras Tripolis,Atromitos,4,2,4,4,1,3,0,0,12,12,9,3,17,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1962276695,2025,2026-05-02,Panserraikos,Larisa,1,1,5,2,2,7,0,1,11,6,3,3,4,18,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1887319387,2025,2026-05-02,Panetolikos,Kifisia,0,1,5,2,6,4,0,0,6,11,2,4,14,19,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1868064010,2025,2026-04-26,Larisa,Panserraikos,0,1,4,2,4,5,0,0,11,4,2,3,13,21,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1270527438,2025,2026-04-26,Atromitos,Asteras Tripolis,2,1,5,10,1,1,0,0,13,13,8,4,11,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1709076098,2025,2026-04-26,Kifisia,Panetolikos,0,0,3,1,3,4,0,0,21,4,9,1,18,20,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1890726012,2025,2026-04-22,Asteras Tripolis,Panetolikos,2,1,1,2,5,1,0,0,17,6,5,5,15,9,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1344066551,2025,2026-04-22,Larisa,Kifisia,1,1,8,4,1,2,0,0,13,14,3,4,17,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1522287576,2025,2026-04-22,Panserraikos,Atromitos,0,4,6,7,5,1,0,0,8,14,1,7,14,8,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1865352360,2025,2026-04-19,Panathinaikos,Olympiakos Piraeus,0,2,3,1,4,4,0,0,16,7,4,3,9,19,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1216326900,2025,2026-04-19,AEK Athens FC,PAOK,3,0,6,3,1,3,0,0,20,8,6,0,25,12,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1309911898,2025,2026-04-18,Panetolikos,Panserraikos,2,3,2,0,0,0,0,0,11,6,7,4,12,15,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1884625681,2025,2026-04-18,Aris Thessalonikis,Volos NFC,3,2,4,5,5,5,0,0,22,11,9,4,8,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1823099735,2025,2026-04-18,OFI,Levadeiakos,2,0,3,1,1,5,0,0,14,12,5,6,14,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1769141527,2025,2026-04-18,Atromitos,Larisa,3,2,2,4,5,1,1,0,10,18,4,7,8,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1347849857,2025,2026-04-18,Kifisia,Asteras Tripolis,0,0,4,1,1,2,0,0,13,3,4,0,10,10,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1648891930,2025,2026-04-08,Atromitos,Kifisia,0,0,4,2,2,6,0,1,12,6,1,3,15,20,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1592711608,2025,2026-04-08,Panserraikos,Asteras Tripolis,0,0,6,4,2,2,0,0,10,4,3,1,16,12,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1878879178,2025,2026-04-08,Larisa,Panetolikos,1,2,5,1,2,3,1,0,13,8,4,3,15,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1338935412,2025,2026-04-05,Olympiakos Piraeus,AEK Athens FC,0,1,5,3,1,2,0,0,6,7,1,1,12,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1805212273,2025,2026-04-05,PAOK,Panathinaikos,0,0,2,4,2,1,0,0,7,9,1,2,19,15,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1708911550,2025,2026-04-05,Levadeiakos,Aris Thessalonikis,1,1,4,3,1,3,0,0,9,13,2,3,15,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1351675970,2025,2026-04-05,Volos NFC,OFI,1,1,3,5,4,1,0,0,9,15,4,6,18,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1599336195,2025,2026-04-04,Panetolikos,Atromitos,1,1,3,10,2,2,0,0,9,10,3,4,10,19,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1465612119,2025,2026-04-04,Asteras Tripolis,Larisa,3,1,4,8,1,2,0,0,11,11,4,4,15,3,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1239815668,2025,2026-04-04,Kifisia,Panserraikos,1,2,9,1,5,2,0,0,16,6,6,3,23,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1933816909,2025,2026-03-22,Levadeiakos,Atromitos,1,0,3,4,4,3,0,0,10,13,3,4,15,27,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1731738213,2025,2026-03-22,AEK Athens FC,Kifisia,3,0,3,5,1,4,0,0,12,14,5,4,15,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1632406366,2025,2026-03-22,Volos NFC,PAOK,2,1,3,6,4,0,0,0,9,9,3,4,11,9,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1600094423,2025,2026-03-22,Asteras Tripolis,Panathinaikos,1,2,2,5,1,1,0,0,8,12,2,5,13,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1540899170,2025,2026-03-22,Aris Thessalonikis,OFI,0,2,7,3,4,3,0,0,35,8,10,4,13,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1317300727,2025,2026-03-22,Panetolikos,Panserraikos,0,0,9,1,2,2,0,0,22,9,3,1,10,7,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1258131420,2025,2026-03-22,Olympiakos Piraeus,Larisa,0,0,10,0,0,3,0,0,35,3,7,2,15,10,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1554457732,2025,2026-03-15,Panathinaikos,Panetolikos,0,0,5,6,0,1,0,0,17,11,6,3,10,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1570103930,2025,2026-03-15,Atromitos,AEK Athens FC,2,2,1,7,2,2,0,0,12,14,6,6,20,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1797908767,2025,2026-03-15,PAOK,Levadeiakos,3,0,9,4,2,2,0,0,9,3,3,1,15,9,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1276087230,2025,2026-03-15,Kifisia,Volos NFC,2,0,3,6,2,3,0,0,12,11,7,2,21,15,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1597895152,2025,2026-03-14,Larisa,Asteras Tripolis,1,1,6,5,3,2,0,0,15,15,4,3,14,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1914984622,2025,2026-03-14,Panserraikos,Aris Thessalonikis,0,0,6,6,1,1,0,1,13,9,5,2,11,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1245020071,2025,2026-03-14,OFI,Olympiakos Piraeus,0,3,0,1,2,3,0,0,2,14,1,7,13,15,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1861278878,2025,2026-03-09,Panetolikos,Kifisia,2,1,6,5,3,2,1,0,14,9,5,1,13,12,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1566849794,2025,2026-03-08,Olympiakos Piraeus,PAOK,0,0,8,3,1,1,0,0,19,5,2,1,9,11,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1207885534,2025,2026-03-08,Levadeiakos,Panathinaikos,1,4,3,3,2,3,0,0,7,14,2,8,13,19,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1931501610,2025,2026-03-08,Volos NFC,OFI,1,1,9,4,1,3,0,0,16,12,6,3,11,11,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1304708613,2025,2026-03-08,Asteras Tripolis,Panserraikos,0,1,4,2,2,4,1,0,8,10,0,6,18,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1350570778,2025,2026-03-07,AEK Athens FC,Larisa,1,0,7,3,2,3,0,0,20,9,8,2,13,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1985271977,2025,2026-03-07,Aris Thessalonikis,Atromitos,0,0,2,8,0,3,1,0,7,11,3,1,17,18,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1373239367,2025,2026-03-04,Kifisia,PAOK,1,4,1,2,1,2,0,0,7,9,4,4,18,22,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1880633628,2025,2026-03-04,Panathinaikos,OFI,4,1,5,0,1,3,0,0,18,4,14,2,14,9,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1934401455,2025,2026-03-01,Panathinaikos,Aris Thessalonikis,3,1,1,5,2,3,0,0,10,13,3,1,12,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1550094270,2025,2026-03-01,PAOK,Asteras Tripolis,2,0,6,1,0,2,0,0,22,3,9,1,11,18,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1615517035,2025,2026-03-01,Volos NFC,AEK Athens FC,2,2,1,7,6,3,0,0,6,17,4,5,18,20,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1629857862,2025,2026-03-01,Panserraikos,Olympiakos Piraeus,1,2,1,5,1,1,0,0,4,21,2,10,8,12,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1403660464,2025,2026-02-28,Kifisia,Levadeiakos,1,0,3,5,6,2,0,0,9,8,2,2,21,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1243952345,2025,2026-02-28,Atromitos,Panetolikos,1,0,4,0,5,3,0,0,9,6,3,4,14,20,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1782813817,2025,2026-02-28,OFI,Larisa,3,0,4,7,0,4,0,0,9,10,4,4,13,20,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1634512445,2025,2026-02-22,AEK Athens FC,Levadeiakos,4,0,3,3,3,2,0,0,15,6,5,1,20,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1667734072,2025,2026-02-22,Aris Thessalonikis,Kifisia,1,1,9,3,3,3,0,0,24,14,5,4,17,19,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1367241619,2025,2026-02-22,Larisa,PAOK,1,1,4,5,4,0,0,0,6,10,2,1,13,12,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1678930742,2025,2026-02-22,OFI,Panathinaikos,0,2,2,7,2,3,1,0,4,12,3,4,15,20,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1290739862,2025,2026-02-22,Panserraikos,Volos NFC,2,1,2,3,1,3,0,0,7,12,2,3,16,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1537725653,2025,2026-02-21,Olympiakos Piraeus,Panetolikos,2,0,12,4,1,2,0,0,27,5,9,1,12,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1406877038,2025,2026-02-21,Asteras Tripolis,Atromitos,1,2,6,6,2,1,0,0,15,8,4,3,20,12,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1350449518,2025,2026-02-16,Atromitos,Panserraikos,2,2,4,3,3,3,0,1,15,6,4,4,16,18,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1974470462,2025,2026-02-15,Panathinaikos,Larisa,1,1,4,1,3,2,0,0,16,8,4,3,19,15,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1597132143,2025,2026-02-15,PAOK,AEK Athens FC,0,0,7,5,4,4,0,0,8,12,1,1,12,12,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1357805459,2025,2026-02-15,Kifisia,OFI,2,2,4,2,3,2,0,0,25,6,10,3,19,19,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1391623983,2025,2026-02-14,Volos NFC,Aris Thessalonikis,1,1,4,1,2,3,0,1,16,4,4,1,14,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1726629493,2025,2026-02-14,Levadeiakos,Olympiakos Piraeus,0,0,2,8,3,1,1,0,3,23,2,3,9,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1202716565,2025,2026-02-14,Panetolikos,Asteras Tripolis,3,1,6,2,2,2,0,0,16,7,4,3,10,10,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1676687139,2025,2026-02-08,Olympiakos Piraeus,Panathinaikos,0,1,2,2,1,3,0,0,12,7,3,4,12,12,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1883186886,2025,2026-02-08,Aris Thessalonikis,PAOK,0,0,4,4,4,3,0,0,8,13,2,4,12,10,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1893167203,2025,2026-02-08,OFI,Levadeiakos,3,2,3,6,1,2,0,0,11,9,5,4,17,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1781329566,2025,2026-02-08,Panserraikos,AEK Athens FC,0,4,0,9,4,3,1,0,3,20,1,6,11,11,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1202551872,2025,2026-02-07,Kifisia,Atromitos,0,1,4,4,0,2,0,0,11,7,2,4,12,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1307820001,2025,2026-02-07,Asteras Tripolis,Volos NFC,2,0,11,5,1,3,0,0,9,12,2,1,10,19,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1586526609,2025,2026-02-07,Larisa,Panetolikos,1,4,5,2,4,2,0,0,11,8,2,5,17,19,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1788311755,2025,2026-02-04,Asteras Tripolis,Olympiakos Piraeus,0,3,0,7,1,2,0,0,3,20,2,9,15,19,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1661342286,2025,2026-02-01,AEK Athens FC,Olympiakos Piraeus,1,1,3,1,3,5,0,0,9,11,4,6,14,21,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1724538495,2025,2026-02-01,PAOK,Panserraikos,4,1,6,1,0,0,0,0,13,5,6,1,7,8,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1703552118,2025,2026-02-01,Panathinaikos,Kifisia,3,0,4,5,2,7,0,1,14,7,6,4,14,24,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1554193182,2025,2026-02-01,Levadeiakos,Asteras Tripolis,3,1,3,6,3,4,0,0,10,18,4,5,18,22,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1570856257,2025,2026-01-31,Volos NFC,Larisa,0,2,7,4,1,0,1,0,12,18,2,7,15,22,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1985678182,2025,2026-01-31,Atromitos,OFI,1,2,8,2,2,3,0,0,15,6,1,4,14,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1601291432,2025,2026-01-31,Panetolikos,Aris Thessalonikis,0,1,1,5,1,2,1,0,1,22,1,7,12,19,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1208443187,2025,2026-01-25,Atromitos,Panathinaikos,0,0,1,2,2,2,0,0,11,9,4,3,16,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1307827690,2025,2026-01-25,OFI,Panetolikos,1,0,4,5,1,3,0,1,14,11,5,5,16,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1578424303,2025,2026-01-25,Aris Thessalonikis,Levadeiakos,2,2,7,6,6,5,0,0,19,8,6,2,17,15,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1924300559,2025,2026-01-24,Larisa,Panserraikos,1,0,5,1,5,4,0,1,16,3,8,1,18,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1766548640,2025,2026-01-24,Asteras Tripolis,AEK Athens FC,0,1,10,8,2,4,0,0,15,9,2,2,8,18,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1576533959,2025,2026-01-24,Olympiakos Piraeus,Volos NFC,1,0,13,3,0,0,0,0,17,6,4,3,11,10,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1317955761,2025,2026-01-19,Volos NFC,Atromitos,0,3,3,4,6,3,0,0,7,15,1,9,15,18,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1649900620,2025,2026-01-19,Panetolikos,Levadeiakos,1,3,6,5,2,2,0,0,16,11,3,6,14,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1683884253,2025,2026-01-18,AEK Athens FC,Panathinaikos,4,0,2,3,1,1,0,0,12,12,5,3,17,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1860253844,2025,2026-01-18,PAOK,OFI,3,0,6,0,1,3,0,0,12,3,5,1,14,8,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1414010775,2025,2026-01-18,Larisa,Aris Thessalonikis,1,0,4,6,5,4,0,0,12,7,5,1,26,21,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1517734201,2025,2026-01-17,Panserraikos,Kifisia,2,1,7,3,4,3,0,0,16,8,12,3,22,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1246285364,2025,2026-01-11,Panathinaikos,Panserraikos,3,0,10,1,1,5,0,1,19,4,10,2,13,12,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1600539196,2025,2026-01-11,Aris Thessalonikis,AEK Athens FC,1,1,7,4,3,2,0,0,10,8,4,2,14,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1526735864,2025,2026-01-11,OFI,Asteras Tripolis,4,0,2,6,1,3,0,1,18,15,7,3,15,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1914454462,2025,2026-01-11,Levadeiakos,Volos NFC,3,1,1,3,1,3,0,0,14,13,6,2,11,16,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1967478506,2025,2026-01-10,Panetolikos,PAOK,0,3,5,8,3,1,0,0,2,23,1,8,14,13,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1711674380,2025,2026-01-10,Atromitos,Olympiakos Piraeus,0,2,2,5,3,2,0,0,4,9,2,5,16,15,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1629348454,2025,2026-01-10,Kifisia,Larisa,1,1,4,4,4,4,0,1,23,13,6,7,18,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1754912350,2025,2025-12-22,Panserraikos,Levadeiakos,0,2,2,7,2,2,2,0,8,17,1,6,14,10,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1900041139,2025,2025-12-21,AEK Athens FC,OFI,2,1,5,3,4,4,0,0,15,12,5,3,20,15,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1596615408,2025,2025-12-21,PAOK,Panathinaikos,2,0,7,3,1,3,0,0,16,3,11,1,13,11,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1592752831,2025,2025-12-21,Larisa,Atromitos,0,0,1,4,2,5,0,0,4,9,2,0,19,18,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1790340141,2025,2025-12-20,Olympiakos Piraeus,Kifisia,1,1,18,1,0,5,0,1,29,5,6,1,11,18,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1785576619,2025,2025-12-20,Volos NFC,Panetolikos,1,0,4,9,3,1,0,0,9,14,3,4,13,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1306002108,2025,2025-12-20,Asteras Tripolis,Aris Thessalonikis,0,1,7,3,3,3,0,0,7,11,4,1,12,19,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1617000192,2025,2025-12-14,Panathinaikos,Volos NFC,2,1,6,5,3,6,0,0,7,11,2,4,21,17,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1515640925,2025,2025-12-14,Aris Thessalonikis,Olympiakos Piraeus,0,0,3,5,5,3,1,1,12,15,0,5,7,12,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1599627515,2025,2025-12-14,Atromitos,PAOK,2,0,3,9,3,1,0,0,7,11,2,2,16,11,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1807073033,2025,2025-12-14,Panetolikos,AEK Athens FC,0,5,2,3,2,2,0,0,5,13,0,10,13,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1282631147,2025,2025-12-13,Kifisia,Asteras Tripolis,0,0,6,4,1,3,0,0,20,9,6,3,17,10,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1910105691,2025,2025-12-13,OFI,Panserraikos,3,0,8,5,4,3,0,0,11,8,4,3,16,12,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1802376992,2025,2025-12-13,Levadeiakos,Larisa,3,0,9,2,1,3,0,0,18,3,6,1,9,20,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1885974237,2025,2025-12-08,Panserraikos,Panetolikos,0,1,2,0,2,3,0,0,14,6,0,2,20,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1536575363,2025,2025-12-07,AEK Athens FC,Atromitos,4,1,5,0,1,3,0,0,17,5,9,2,14,14,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1966733485,2025,2025-12-07,PAOK,Aris Thessalonikis,3,1,7,2,2,0,0,0,19,9,6,3,11,11,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1566519541,2025,2025-12-07,Larisa,Panathinaikos,2,2,4,5,4,4,0,1,10,14,4,8,11,10,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1285142214,2025,2025-12-07,Asteras Tripolis,Levadeiakos,1,1,2,9,3,1,0,0,6,14,3,5,19,6,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1218415963,2025,2025-12-06,Volos NFC,Kifisia,1,1,8,8,4,4,0,0,16,21,5,9,13,15,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1228121349,2025,2025-12-06,Olympiakos Piraeus,OFI,3,0,7,0,0,2,0,0,32,2,12,1,16,8,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
1761824485,2025,2025-11-30,Panathinaikos,AEK Athens FC,2,3,5,2,4,5,1,1,14,7,5,4,18,22,,,Football-Data.co.uk,PENDING_MANUAL_REVIEW,,
